url,title,product_desc,image,Boiling Point,CAS,Chemical Name or Material,Color,Molecular Formula,Packaging,Synonym,Grade,Molecular Weight (g/mol),Percent Purity,Quantity,Unit Size,IUPAC Name,InChI Key,SMILES,Appearance (Color),Appearance (Form),Infrared spectrum,Melting point,Titration with NaOH,Form,Assay (Aqueous acid-base Titration),Identification (FTIR),Refractive Index,Assay from Supplier's CofA,Comment,Melting Point,Assay (Silylated GC),Residue after ignition,Chloride (Cl),HPLC,Heavy metals (as Pb),Impurity content,Trace Metal,Melting Point (clear melt),Optical Rotation,Assay (GC),Free base (titration),Carboniz. sub. by hot H2SO4,Beilstein,ChEBI,Water Content (Karl Fischer Titration),Titration Argentometric,Loss on drying,Water,UV,Color scale,Heavy metals (ICP-OES),Titration with KMnO4,Substance darkened by H2SO4,Total Metal Impurities,Chloride content,Iron (Fe),Titration with CHA,Specific optical rotation,Arsenic (As),Sulfate (SO4),Refractive index,Residue after evaporation,K2Cr2O7-reducing substance,Cadmium (Cd),Identification A,Identification B,Residue on ignition,Assay (unspecified),"Dnase,Rnase,Protease activity",Oxalate (C2O4),Acid value,Density,GC,Phosphate (PO4),Sodium (Na),"Sugars, dextrin",Zinc (Zn),Sulfuric acid,Titration with HClO4,Acidity/alkalinity,Name Note,Physical Form,Recommended Storage,KMnO4-reducing substance,Optical Absorbance at,Insoluble matter,Acid-base back titration,Dilution test,Sulfite (SO3),Enantiomeric excess,Titration excess NaOH,Reducing sugars,Assay,Titration with HCl,Aluminium (Al),Heavy Metals (as Pb),Sulfated ash,Assay (Titration),Concentration,EINECS Number,Potassium (K),Calcium (Ca),Magnesium (Mg),Assay from Suppliers CofA,Clarity of solution,Strength,Ash,pH,Sugars,Acids,Impurity,Moisture holding capacity,Trace Metals,Sulfur compounds (as SO4),DOT Information,Assay (Non-aqueous acid-base Titration),Assay (Argentometric Titration),Clarity,Residual water,Ammonium (NH4),Proton NMR,Loss on Drying,Assay (HPLC),Transition Temperature,Elemental Analysis,Fumaric and maleic acid,Identification,Fluoride (F),lambda-max (UV-Vis),Insoluble material
https://www.thermofisher.com/order/catalog/product/186432500?SID=srch-srp-186432500,"Oxalic acid, 98%, anhydrous",,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-144-62-7.jpg-650.jpg,,144-62-7,Oxalic acid,White,C2H2O4,"Polyethylene drum, open head","Sodium citrate dihydrate, Citric acid trisodium salt dihydrate, Sodium citrate tribasic dihydrate, Trisodium citrate, Citric acid tridosium salt dihydrate",FCC,294.1,99.0-100.5%,50 kg,Each,oxalic acid,MUBZPKHOEPUJKR-UHFFFAOYSA-N,OC(=O)C(O)=O,White to almost white,Crystalline powder,Conforms,189°C to 191°C,97.5 to 102.5 %,,,,,,,150°C,,,,,=<5 ppm,,,,,,,,,CHEBI:16995,,,,,,=<15 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5% w/v aq. soln.,,,,,,,,,,,,,,,,"Transport Hazard Class: 8; Packing Group: III; Proper Shipping Name: CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.",,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/035572.K2?SID=srch-srp-035572.K2,"Acetic acid, 4% v/v aq. soln.",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,64-19-7,Acetic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEBI:15366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/418175000?SID=srch-srp-418175000,"Acetic acid, potassium salt, 99+%, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-08-2.jpg-650.jpg,,147-93-3,Acetic acid,,C7H6O2S,,,,,,,,2-sulfanylbenzoic acid,NBOMNTLFRHMDEZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1S,White to cream to yellow,Solution,,,>=18 %,Crystals or powder or crystalline powder,,Conforms,,,,,,,=<0.003 %,,,,,163.0-169.0?C,,,,,,CHEBI:15366,,,,,,,=<5 ppm,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,=<0.001 %,=<0.03 %,,,,,,,,,,,,,,,,,,,,,,,,4% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,≥97.5 to ≤102.5%,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/125070025?SID=srch-srp-125070025,"L(+)-Lactic acid, 20 wt.% solution in water",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-33-4.jpg-650.jpg,,147-93-3,Acetic acid,,C7H6O2S,,,,,,,,2-sulfanylbenzoic acid,NBOMNTLFRHMDEZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1S,White to cream to yellow,Solution,,,>=18 %,Crystals or powder or crystalline powder,,Conforms,,,,,,,=<0.003 %,,,,,163.0-169.0?C,,,,,,CHEBI:15366,,,,,,,=<5 ppm,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,=<0.001 %,=<0.03 %,,,,,,,,,,,,,,,,,,,,,,,,4% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,≥97.5 to ≤102.5%,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13401.30?SID=srch-srp-A13401.30,"Thiosalicylic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-147-93-3.jpg-650.jpg,,147-93-3,Acetic acid,,C7H6O2S,,,,,,,,2-sulfanylbenzoic acid,NBOMNTLFRHMDEZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1S,White to cream to yellow,Solution,,,>=18 %,Crystals or powder or crystalline powder,,Conforms,,,,,,,=<0.003 %,,,,,163.0-169.0?C,,,,,,CHEBI:15366,,,,,,,=<5 ppm,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,=<0.001 %,=<0.03 %,,,,,,,,,,,,,,,,,,,,,,,,4% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,≥97.5 to ≤102.5%,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/419995000?SID=srch-srp-419995000,"Tannic acid, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-1401-55-4.jpg-650.jpg,,1401-55-4,,,C76H52O46,,,,,,,,"2,3-dihydroxy-5-[({3,4,5,6-tetrakis[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoyloxy]oxan-2-yl}methoxy)carbonyl]phenyl 3,4,5-trihydroxybenzoate",LRBQNJMCXXYXIU-UHFFFAOYNA-N,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1,,,Conforms,,,,,,,,,,,=<0.5 %,,,,,,,,,,,,,,,=<12.0 % (105°C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passes test,=<50 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/148980050?SID=srch-srp-148980050,"Sodium benzoate, 99+%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-532-32-1.jpg-650.jpg,,127-08-2,,,C2H3KO2,,,,,,,,potassium acetate,SCVFZCLFOSHCOH-UHFFFAOYSA-M,[K+].CC([O-])=O,White,Granular powder,Conforms,130°C to 135°C,>=98.5 %,,,,,,,,,,=<50 ppm,,=<10 ppm,,,,,,,,,,,,,=<1 % (K.F.),,,,,,,,=<10 ppm,,"-152° to -158° (20°C, 589 nm) (c=2, H2O)",,,,,,,,,,,,,,,,,,,,=<0.3 %,>=99.0 % (On dried substance),=<0.2 ml 0.1 M NaOH or HCl per gram,,,,,,,,,,,,,,,,,=<0.2 %,,,,,,,,,,,7.5 to 9.0 (5% soln. at 20°C),,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/152135000?SID=srch-srp-152135000,"Trichloroacetic acid, 99%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-03-9.jpg-650.jpg,,127-08-2,,,C2H3KO2,,,,,,,,potassium acetate,SCVFZCLFOSHCOH-UHFFFAOYSA-M,[K+].CC([O-])=O,White,Granular powder,Conforms,130°C to 135°C,>=98.5 %,,,,,,,,,,=<50 ppm,,=<10 ppm,,,,,,,,,,,,,=<1 % (K.F.),,,,,,,,=<10 ppm,,"-152° to -158° (20°C, 589 nm) (c=2, H2O)",,,,,,,,,,,,,,,,,,,,=<0.3 %,>=99.0 % (On dried substance),=<0.2 ml 0.1 M NaOH or HCl per gram,,,,,,,,,,,,,,,,,=<0.2 %,,,,,,,,,,,7.5 to 9.0 (5% soln. at 20°C),,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/217105000?SID=srch-srp-217105000,"Acetic acid, potassium salt, 99+%, for analysis",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-08-2.jpg-650.jpg,,127-08-2,,,C2H3KO2,,,,,,,,potassium acetate,SCVFZCLFOSHCOH-UHFFFAOYSA-M,[K+].CC([O-])=O,White,Granular powder,Conforms,130°C to 135°C,>=98.5 %,,,,,,,,,,=<50 ppm,,=<10 ppm,,,,,,,,,,,,,=<1 % (K.F.),,,,,,,,=<10 ppm,,"-152° to -158° (20°C, 589 nm) (c=2, H2O)",,,,,,,,,,,,,,,,,,,,=<0.3 %,>=99.0 % (On dried substance),=<0.2 ml 0.1 M NaOH or HCl per gram,,,,,,,,,,,,,,,,,=<0.2 %,,,,,,,,,,,7.5 to 9.0 (5% soln. at 20°C),,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/125321000?SID=srch-srp-125321000,"(R)-(-)-Mandelic acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-611-71-2.jpg-650.jpg,,127-08-2,,,C2H3KO2,,,,,,,,potassium acetate,SCVFZCLFOSHCOH-UHFFFAOYSA-M,[K+].CC([O-])=O,White,Granular powder,Conforms,130°C to 135°C,>=98.5 %,,,,,,,,,,=<50 ppm,,=<10 ppm,,,,,,,,,,,,,=<1 % (K.F.),,,,,,,,=<10 ppm,,"-152° to -158° (20°C, 589 nm) (c=2, H2O)",,,,,,,,,,,,,,,,,,,,=<0.3 %,>=99.0 % (On dried substance),=<0.2 ml 0.1 M NaOH or HCl per gram,,,,,,,,,,,,,,,,,=<0.2 %,,,,,,,,,,,7.5 to 9.0 (5% soln. at 20°C),,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/28904?SID=srch-srp-28904,"Pierce™ Trifluoroacetic Acid (TFA), Sequencing grade","Thermo Scientific Pierce Trifluoroacetic Acid (TFA), Sequencing grade is manufactured and tested to meet strict specifications that ensure superior performance for use as an ion-pairing agent in reverse-phase peptide separations.",https://www.thermofisher.com/TFS-Assets/CMD/product-images/F78451~p.eps-650.jpg,,64-19-7,,,C2H4O2,,,,,99.5% (TFA),10 x 1 mL,Each,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,,Clear liquid,Conforms,,>=99.7 %,,,,,,,,,,,,,,,,,,,,,,,,,,,=<10 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluoroacetic Acid (TFA),Liquid,"Store in original container protected from direct sunlight in a dry, cool and well-ventilated area, between the following temperatures: 20 to 25°C.",Passes test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/148930025?SID=srch-srp-148930025,"Acetic Acid, 99.8%, for biochemistry",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,64-19-7,,,C2H4O2,,,,,99.5% (TFA),10 x 1 mL,Each,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,,Clear liquid,Conforms,,>=99.7 %,,,,,,,,,,,,,,,,,,,,,,,,,,,=<10 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluoroacetic Acid (TFA),Liquid,"Store in original container protected from direct sunlight in a dry, cool and well-ventilated area, between the following temperatures: 20 to 25°C.",Passes test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/220892500?SID=srch-srp-220892500,"Acetic acid, sodium salt, 99+%, for analysis, anhydrous",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,127-09-3,,,C2H3NaO2,,,,,,,,sodium acetate,VMHLLURERBWHNL-UHFFFAOYSA-M,[Na+].CC([O-])=O,White,Crystalline powder or crystals,,,,,,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/129601000?SID=srch-srp-129601000,"Oxalic acid dihydrate, 99+%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6153-56-6.jpg-650.jpg,,76-05-1,,,C2HF3O2,,,,,,,,trifluoroacetic acid,DTQVDTLACAAQTR-UHFFFAOYSA-N,OC(=O)C(F)(F)F,Clear colorless,Crystalline powder,Conforms,98°C to 102°C,,Liquid,≥99.5%,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,>=99.0 %,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 nm, 0.005 AU, max",,,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/044630.AY?SID=srch-srp-044630.AY,"Trifluoroacetic acid, HPLC Grade, 99.5+%","The combination of properties like solubility in most of the solvents, volatility, catalytic property and strong acidity with non-oxidizing nature makes it a widely used reagent in an organic synthesis.  Trifluoroacetic acid is an important building block in the synthesis of pharmaceuticals, agrochemicals and ceramic compounds.  It is a precursor to many fluorinated compounds, and widely used in peptide synthesis and other organic transformations involving deprotection of t-BOC group.  It finds use as an ion pairing agent in liquid chromatography, as a solvent in NMR spectroscopy and as a calibrant in mass spectrometry.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-05-1.jpg-650.jpg,,76-05-1,,,C2HF3O2,,,,,,,,trifluoroacetic acid,DTQVDTLACAAQTR-UHFFFAOYSA-N,OC(=O)C(F)(F)F,Clear colorless,Crystalline powder,Conforms,98°C to 102°C,,Liquid,≥99.5%,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,>=99.0 %,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 nm, 0.005 AU, max",,,,,,,,,,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A17874.30?SID=srch-srp-A17874.30,"DL-Malic acid, 98%","DL-Malic acid is used as a food additive. It is a component of some artificial vinegar flavors. Further, it is used in the preparation of chiral compounds, including κ-opioid rece. It is utilized for chiral resolution by ligand-exchange capillary electrophoresis.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6915-15-7.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,Clear colorless,,,,,Liquid,≥96.0 to ≤104.0% (UK Sourced Material),Conforms,,≥96.0% (US Sourced Material),,,,,,,,,,,-0.5? to +0.5? (c= 8.5 in water),,,,,,≤2.0% (UK Sourced Material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13285.0E?SID=srch-srp-A13285.0E,"Formic acid, 97%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-18-6.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,Clear colorless,,,,,Liquid,≥96.0 to ≤104.0% (UK Sourced Material),Conforms,,≥96.0% (US Sourced Material),,,,,,,,,,,-0.5? to +0.5? (c= 8.5 in water),,,,,,≤2.0% (UK Sourced Material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/411032500?SID=srch-srp-411032500,"Glycolic acid, 70%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-14-1.jpg-650.jpg,,79-14-1,,,C2H4O3,,,,,,,,2-hydroxyacetic acid,AEMRFAOFKBGASW-UHFFFAOYSA-N,OCC(O)=O,Clear colorless to yellow to light amber,Solution,,,65 to 72 % w/w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13905.36?SID=srch-srp-A13905.36,"Tiglic acid, 97+%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-80-59-1.jpg-650.jpg,,80-59-1,,,C5H8O2,,,,,,,,(2E)-2-methylbut-2-enoic acid,UIERETOOQGIECD-ONEGZZNKSA-N,C\C=C(/C)C(O)=O,White to cream to pale brown,,,,,Crystals or powder or crystalline powder,≥97.0 to ≤103.0%,,,,,,≥97.0%,,,,,,,60-67°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A17874.36?SID=srch-srp-A17874.36,"DL-Malic acid, 98%","DL-Malic acid is used as a food additive. It is a component of some artificial vinegar flavors. Further, it is used in the preparation of chiral compounds, including κ-opioid rece. It is utilized for chiral resolution by ligand-exchange capillary electrophoresis.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6915-15-7.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/B23106.36?SID=srch-srp-B23106.36,"(1R,3S)-(+)-Camphoric acid, 98+%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-124-83-4.jpg-650.jpg,,124-83-4,,,C10H14O4,,,,,,,,"(1R,3S)-1,2,2-trimethylcyclopentane-1,3-dicarboxylate",LSPHULWDVZXLIL-LDWIPMOCSA-L,CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,White,,,,,Crystals or powder or crystalline powder,≥98.0 to ≤102.0%,,,,,,,,,,,,,184.5-190.5?C,46 ± 2? (c=10 in ethanol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/447585000?SID=srch-srp-447585000,"Gallic acid monohydrate, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-5995-86-8.jpg-650.jpg,,88-99-3,,,C8H6O4,,,,,,,,"benzene-1,2-dicarboxylic acid",XNGIFLGASWRNHJ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1C(O)=O,White to beige,Crystalline powder,Conforms,200°C to 205°C (Dec),>=98.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<50 ppm,,,,=<50 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/131072500?SID=srch-srp-131072500,"Phthalic acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-88-99-3.jpg-650.jpg,,88-99-3,,,C8H6O4,,,,,,,,"benzene-1,2-dicarboxylic acid",XNGIFLGASWRNHJ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1C(O)=O,White to beige,Crystalline powder,Conforms,200°C to 205°C (Dec),>=98.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<50 ppm,,,,=<50 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/L13770.22?SID=srch-srp-L13770.22,"Abietic acid, tech. 75%",Abietic acid is a useful precursor for synthesis of various natural products including diterpenes and steroids. ,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-514-10-3.jpg-650.jpg,,514-10-3,,,C20H30O2,,,,,,,,"(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-(propan-2-yl)-1,2,3,4,4a,4b,5,6,10,10a-decahydrophenanthrene-1-carboxylic acid",RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,White to yellow or cream,Crystalline powder,Conforms,200°C to 205°C (Dec),>=98.5 %,Crystals or powder or crystalline powder,,,,,,,,,,,,,,,,≥70.0%,,,,,,,,,,,,,,,,=<50 ppm,,,,=<50 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
